# 인도네시아 자카르타 종합지수 · 야후 파이낸스 chart API ^JKSE · 종가 · 받은 날 2026-09-15 · scripts/precursor_sources.py
# ⚠ 장중에 받으면 마지막 행이 그날 진행 중 값이다. 하루 지나 다시 받으면 확정된다.
date,close
2009-09-30,2467.59
2009-10-01,2477.97
2009-10-02,2479.85
2009-10-05,2480.41
2009-10-06,2528.15
2009-10-07,2513.41
2009-10-08,2484.52
2009-10-09,2474.40
2009-10-12,2456.69
2009-10-13,2471.99
2009-10-14,2511.72
2009-10-15,2515.38
2009-10-16,2515.81
2009-10-19,2520.92
2009-10-20,2502.22
2009-10-21,2476.80
2009-10-22,2433.18
2009-10-23,2467.95
2009-10-26,2467.71
2009-10-27,2425.20
2009-10-28,2355.31
2009-10-29,2344.03
2009-10-30,2367.70
2009-11-02,2371.64
2009-11-03,2334.11
2009-11-04,2371.86
2009-11-05,2367.21
2009-11-06,2395.11
2009-11-09,2406.43
2009-11-10,2381.96
2009-11-11,2403.88
2009-11-12,2420.28
2009-11-13,2426.80
2009-11-16,2468.68
2009-11-17,2473.79
2009-11-18,2484.23
2009-11-19,2468.79
2009-11-20,2487.36
2009-11-23,2481.42
2009-11-24,2471.88
2009-11-25,2461.53
2009-11-26,2393.52
2009-11-30,2415.84
2009-12-01,2452.50
2009-12-02,2471.56
2009-12-03,2500.04
2009-12-04,2511.54
2009-12-07,2483.76
2009-12-08,2483.89
2009-12-09,2481.30
2009-12-10,2486.44
2009-12-11,2519.10
2009-12-14,2506.39
2009-12-15,2494.74
2009-12-16,2522.54
2009-12-17,2509.58
2009-12-21,2431.39
2009-12-22,2467.64
2009-12-23,2474.88
2009-12-28,2509.69
2009-12-29,2518.99
2009-12-30,2534.36
2010-01-04,2575.41
2010-01-05,2605.28
2010-01-06,2603.30
2010-01-07,2586.90
2010-01-08,2614.37
2010-01-11,2632.20
2010-01-12,2659.55
2010-01-13,2632.87
2010-01-14,2645.18
2010-01-15,2647.09
2010-01-18,2642.55
2010-01-19,2666.07
2010-01-20,2667.27
2010-01-21,2638.38
2010-01-22,2610.34
2010-01-25,2597.86
2010-01-26,2578.42
2010-01-27,2564.55
2010-01-28,2619.56
2010-01-29,2610.80
2010-02-01,2587.55
2010-02-02,2580.25
2010-02-03,2604.55
2010-02-04,2593.22
2010-02-05,2518.98
2010-02-08,2475.57
2010-02-09,2489.49
2010-02-10,2483.44
2010-02-11,2507.75
2010-02-12,2534.14
2010-02-15,2517.46
2010-02-16,2558.50
2010-02-17,2581.34
2010-02-18,2560.03
2010-02-19,2554.38
2010-02-22,2564.26
2010-02-23,2583.65
2010-02-24,2579.42
2010-02-25,2549.03
2010-03-01,2554.67
2010-03-02,2576.59
2010-03-03,2567.09
2010-03-04,2565.65
2010-03-05,2578.77
2010-03-08,2626.45
2010-03-09,2657.17
2010-03-10,2670.22
2010-03-11,2676.52
2010-03-12,2666.51
2010-03-15,2669.61
2010-03-17,2756.26
2010-03-18,2737.24
2010-03-19,2742.97
2010-03-22,2702.40
2010-03-23,2720.86
2010-03-24,2774.85
2010-03-25,2799.15
2010-03-26,2813.08
2010-03-29,2794.77
2010-03-30,2798.27
2010-03-31,2777.30
2010-04-01,2830.00
2010-04-05,2887.25
2010-04-06,2880.97
2010-04-07,2898.58
2010-04-08,2850.83
2010-04-09,2845.01
2010-04-12,2881.33
2010-04-13,2884.70
2010-04-14,2885.01
2010-04-15,2900.53
2010-04-16,2878.67
2010-04-19,2840.43
2010-04-20,2891.27
2010-04-21,2912.83
2010-04-22,2926.53
2010-04-23,2924.73
2010-04-26,2944.71
2010-04-27,2939.30
2010-04-28,2903.32
2010-04-29,2926.86
2010-04-30,2971.25
2010-05-03,2960.90
2010-05-04,2959.01
2010-05-05,2846.24
2010-05-06,2810.62
2010-05-07,2739.33
2010-05-10,2850.43
2010-05-11,2812.89
2010-05-12,2847.62
2010-05-14,2858.39
2010-05-17,2819.47
2010-05-18,2834.19
2010-05-19,2729.48
2010-05-20,2694.25
2010-05-21,2623.22
2010-05-24,2609.61
2010-05-25,2514.12
2010-05-26,2696.78
2010-05-27,2713.92
2010-05-31,2796.96
2010-06-01,2724.61
2010-06-02,2733.68
2010-06-03,2810.98
2010-06-04,2823.25
2010-06-07,2750.23
2010-06-08,2779.98
2010-06-09,2785.79
2010-06-10,2770.79
2010-06-11,2801.90
2010-06-14,2826.84
2010-06-15,2830.17
2010-06-16,2858.66
2010-06-17,2891.10
2010-06-18,2929.59
2010-06-21,2941.90
2010-06-22,2934.59
2010-06-23,2924.79
2010-06-24,2914.09
2010-06-25,2947.02
2010-06-28,2955.73
2010-06-29,2893.37
2010-06-30,2913.68
2010-07-01,2874.25
2010-07-02,2871.55
2010-07-05,2877.30
2010-07-06,2910.65
2010-07-07,2902.04
2010-07-08,2915.91
2010-07-09,2943.90
2010-07-12,2958.79
2010-07-13,2961.51
2010-07-14,2981.06
2010-07-15,2980.60
2010-07-16,2992.45
2010-07-19,2975.57
2010-07-20,2995.44
2010-07-21,3013.40
2010-07-22,3009.92
2010-07-23,3042.02
2010-07-26,3023.70
2010-07-27,3041.68
2010-07-28,3057.48
2010-07-29,3096.82
2010-07-30,3069.28
2010-08-02,3058.98
2010-08-03,2973.66
2010-08-04,2983.25
2010-08-05,3044.94
2010-08-06,3060.59
2010-08-09,3082.60
2010-08-10,3057.16
2010-08-11,3035.32
2010-08-12,3025.64
2010-08-13,3053.01
2010-08-16,3052.60
2010-08-18,3072.09
2010-08-19,3105.35
2010-08-20,3117.72
2010-08-23,3128.73
2010-08-24,3114.94
2010-08-25,3138.91
2010-08-26,3145.14
2010-08-27,3104.73
2010-08-30,3099.56
2010-08-31,3081.88
2010-09-01,3135.32
2010-09-02,3122.15
2010-09-03,3164.28
2010-09-06,3217.15
2010-09-07,3230.89
2010-09-15,3357.03
2010-09-16,3341.63
2010-09-17,3384.65
2010-09-20,3370.98
2010-09-21,3365.04
2010-09-22,3343.34
2010-09-23,3337.20
2010-09-24,3397.63
2010-09-27,3468.04
2010-09-28,3472.71
2010-09-29,3495.46
2010-09-30,3501.30
2010-10-01,3547.11
2010-10-04,3569.50
2010-10-05,3591.70
2010-10-06,3603.40
2010-10-07,3586.19
2010-10-08,3546.95
2010-10-11,3548.75
2010-10-12,3547.25
2010-10-13,3611.98
2010-10-14,3618.48
2010-10-15,3597.03
2010-10-18,3566.92
2010-10-19,3592.79
2010-10-20,3578.95
2010-10-21,3588.01
2010-10-22,3597.75
2010-10-25,3643.49
2010-10-26,3654.10
2010-10-27,3624.47
2010-10-28,3638.83
2010-10-29,3635.32
2010-11-01,3645.15
2010-11-02,3625.49
2010-11-03,3605.67
2010-11-04,3629.05
2010-11-05,3655.30
2010-11-08,3699.26
2010-11-09,3737.48
2010-11-10,3756.97
2010-11-11,3744.62
2010-11-12,3665.85
2010-11-15,3656.46
2010-11-16,3674.03
2010-11-18,3677.90
2010-11-19,3725.05
2010-11-22,3741.23
2010-11-23,3678.19
2010-11-24,3658.78
2010-11-25,3702.01
2010-11-26,3642.50
2010-11-29,3630.64
2010-11-30,3531.21
2010-12-01,3619.09
2010-12-02,3694.58
2010-12-03,3696.26
2010-12-06,3722.35
2010-12-08,3769.99
2010-12-09,3786.10
2010-12-10,3747.71
2010-12-13,3692.23
2010-12-14,3689.67
2010-12-15,3658.31
2010-12-16,3571.74
2010-12-17,3581.56
2010-12-20,3568.81
2010-12-21,3637.45
2010-12-22,3620.68
2010-12-23,3611.53
2010-12-27,3625.27
2010-12-28,3659.99
2010-12-29,3699.22
2010-12-30,3703.51
2011-01-03,3727.52
2011-01-04,3760.06
2011-01-05,3783.71
2011-01-06,3736.26
2011-01-07,3631.45
2011-01-10,3478.55
2011-01-11,3455.13
2011-01-12,3554.77
2011-01-13,3564.94
2011-01-14,3569.14
2011-01-17,3535.73
2011-01-18,3548.65
2011-01-19,3534.28
2011-01-20,3454.12
2011-01-21,3379.54
2011-01-24,3346.06
2011-01-25,3433.91
2011-01-26,3501.72
2011-01-27,3514.62
2011-01-28,3487.61
2011-01-31,3409.17
2011-02-01,3442.50
2011-02-02,3480.83
2011-02-04,3496.17
2011-02-07,3487.71
2011-02-08,3459.93
2011-02-09,3417.47
2011-02-10,3373.64
2011-02-11,3391.77
2011-02-14,3416.77
2011-02-16,3416.78
2011-02-17,3434.38
2011-02-18,3501.50
2011-02-21,3497.64
2011-02-22,3451.10
2011-02-23,3474.12
2011-02-24,3439.13
2011-02-25,3443.53
2011-02-28,3470.35
2011-03-01,3512.62
2011-03-02,3486.20
2011-03-03,3494.54
2011-03-04,3542.90
2011-03-07,3561.72
2011-03-08,3580.31
2011-03-09,3598.68
2011-03-10,3587.65
2011-03-11,3542.23
2011-03-14,3569.84
2011-03-15,3524.48
2011-03-16,3531.48
2011-03-17,3484.21
2011-03-18,3494.07
2011-03-21,3518.85
2011-03-22,3517.72
2011-03-23,3556.23
2011-03-24,3611.64
2011-03-25,3607.11
2011-03-28,3602.86
2011-03-29,3591.51
2011-03-30,3640.98
2011-03-31,3678.67
2011-04-01,3707.49
2011-04-04,3700.05
2011-04-05,3685.94
2011-04-06,3727.80
2011-04-07,3730.58
2011-04-08,3741.81
2011-04-11,3745.84
2011-04-12,3719.23
2011-04-13,3734.41
2011-04-14,3707.98
2011-04-15,3730.51
2011-04-18,3727.07
2011-04-19,3732.65
2011-04-20,3794.76
2011-04-21,3801.08
2011-04-25,3788.54
2011-04-26,3774.87
2011-04-27,3804.93
2011-04-28,3808.93
2011-04-29,3819.62
2011-05-02,3849.30
2011-05-03,3813.87
2011-05-04,3814.93
2011-05-05,3816.27
2011-05-06,3798.55
2011-05-09,3785.45
2011-05-10,3800.52
2011-05-11,3838.14
2011-05-12,3808.71
2011-05-13,3832.02
2011-05-16,3799.23
2011-05-18,3840.21
2011-05-19,3859.81
2011-05-20,3872.95
2011-05-23,3778.45
2011-05-24,3785.94
2011-05-25,3780.16
2011-05-26,3814.82
2011-05-27,3832.38
2011-05-30,3826.14
2011-05-31,3836.97
2011-06-01,3837.76
2011-06-03,3844.02
2011-06-06,3834.20
2011-06-07,3842.95
2011-06-08,3825.82
2011-06-09,3806.19
2011-06-10,3787.65
2011-06-13,3748.76
2011-06-14,3773.27
2011-06-15,3794.25
2011-06-16,3740.47
2011-06-17,3722.30
2011-06-20,3729.12
2011-06-21,3794.94
2011-06-22,3821.83
2011-06-23,3823.65
2011-06-24,3848.56
2011-06-27,3813.43
2011-06-28,3830.27
2011-06-30,3888.57
2011-07-01,3927.10
2011-07-04,3953.52
2011-07-05,3924.13
2011-07-06,3908.96
2011-07-07,3939.47
2011-07-08,4003.69
2011-07-11,3995.59
2011-07-12,3938.01
2011-07-13,3980.84
2011-07-14,3997.64
2011-07-15,4023.20
2011-07-18,4032.97
2011-07-19,4023.42
2011-07-20,4050.63
2011-07-21,4068.07
2011-07-22,4106.82
2011-07-25,4087.09
2011-07-26,4132.78
2011-07-27,4174.11
2011-07-28,4145.83
2011-07-29,4130.80
2011-08-01,4193.44
2011-08-02,4177.85
2011-08-03,4136.51
2011-08-04,4122.09
2011-08-05,3921.64
2011-08-08,3850.27
2011-08-09,3735.12
2011-08-10,3863.58
2011-08-11,3869.36
2011-08-12,3890.53
2011-08-15,3960.02
2011-08-16,3953.28
2011-08-18,4020.99
2011-08-19,3842.75
2011-08-22,3839.62
2011-08-23,3880.46
2011-08-24,3847.02
2011-08-25,3844.38
2011-08-26,3841.73
2011-09-05,3866.17
2011-09-06,3889.97
2011-09-07,4001.43
2011-09-08,4005.39
2011-09-09,3998.50
2011-09-12,3896.12
2011-09-13,3874.78
2011-09-14,3799.04
2011-09-15,3774.33
2011-09-16,3835.18
2011-09-19,3755.05
2011-09-20,3752.11
2011-09-21,3697.49
2011-09-22,3369.14
2011-09-23,3426.35
2011-09-26,3316.14
2011-09-27,3473.94
2011-09-28,3513.17
2011-09-29,3537.18
2011-09-30,3549.03
2011-10-03,3348.71
2011-10-04,3269.45
2011-10-05,3293.24
2011-10-06,3443.11
2011-10-07,3425.68
2011-10-10,3451.08
2011-10-11,3531.75
2011-10-12,3635.93
2011-10-13,3675.38
2011-10-14,3664.68
2011-10-17,3729.01
2011-10-18,3622.03
2011-10-19,3685.31
2011-10-20,3622.78
2011-10-21,3620.66
2011-10-24,3706.78
2011-10-25,3710.48
2011-10-26,3738.61
2011-10-27,3813.00
2011-10-28,3829.96
2011-10-31,3790.85
2011-11-01,3685.01
2011-11-02,3763.03
2011-11-03,3705.81
2011-11-04,3783.63
2011-11-07,3778.24
2011-11-08,3805.65
2011-11-09,3857.36
2011-11-10,3783.88
2011-11-11,3778.89
2011-11-14,3833.04
2011-11-15,3813.84
2011-11-16,3814.09
2011-11-17,3792.25
2011-11-18,3754.50
2011-11-21,3679.83
2011-11-22,3735.53
2011-11-23,3687.01
2011-11-24,3696.03
2011-11-25,3637.19
2011-11-28,3647.05
2011-11-29,3687.77
2011-11-30,3715.08
2011-12-01,3781.10
2011-12-02,3779.84
2011-12-05,3780.79
2011-12-06,3752.67
2011-12-07,3793.24
2011-12-08,3781.76
2011-12-09,3759.61
2011-12-12,3792.15
2011-12-13,3763.58
2011-12-14,3751.60
2011-12-15,3701.54
2011-12-16,3768.35
2011-12-19,3770.29
2011-12-20,3752.34
2011-12-21,3794.27
2011-12-22,3795.44
2011-12-23,3797.15
2011-12-27,3789.43
2011-12-28,3769.21
2011-12-29,3808.77
2011-12-30,3821.99
2012-01-02,3809.14
2012-01-03,3857.88
2012-01-04,3907.42
2012-01-05,3906.26
2012-01-06,3869.42
2012-01-09,3889.07
2012-01-10,3938.84
2012-01-11,3909.64
2012-01-12,3909.50
2012-01-13,3935.33
2012-01-16,3909.69
2012-01-17,3954.75
2012-01-18,3978.13
2012-01-19,4001.07
2012-01-20,3986.51
2012-01-24,3994.58
2012-01-25,3963.60
2012-01-26,3983.43
2012-01-27,3986.41
2012-01-30,3915.16
2012-01-31,3941.69
2012-02-01,3964.98
2012-02-02,4016.90
2012-02-03,4015.95
2012-02-06,3974.79
2012-02-07,3955.45
2012-02-08,3988.70
2012-02-09,3978.99
2012-02-10,3912.39
2012-02-13,3961.90
2012-02-14,3952.82
2012-02-15,3953.04
2012-02-16,3927.61
2012-02-17,3976.54
2012-02-20,3980.25
2012-02-21,4002.95
2012-02-22,3995.02
2012-02-23,3958.81
2012-02-24,3894.56
2012-02-27,3861.02
2012-02-28,3903.56
2012-02-29,3985.21
2012-03-01,3962.29
2012-03-02,4004.87
2012-03-05,3984.90
2012-03-06,3967.08
2012-03-07,3942.52
2012-03-08,3967.67
2012-03-09,3991.54
2012-03-12,3987.35
2012-03-13,4008.64
2012-03-14,4054.33
2012-03-15,4039.98
2012-03-16,4028.54
2012-03-19,4024.73
2012-03-20,4022.17
2012-03-21,4036.23
2012-03-22,4041.56
2012-03-26,4031.71
2012-03-27,4079.38
2012-03-28,4090.57
2012-03-29,4105.17
2012-03-30,4121.55
2012-04-02,4166.07
2012-04-03,4215.44
2012-04-04,4134.04
2012-04-05,4166.37
2012-04-09,4154.07
2012-04-10,4149.80
2012-04-11,4130.01
2012-04-12,4139.54
2012-04-13,4159.28
2012-04-16,4146.58
2012-04-17,4157.37
2012-04-18,4166.24
2012-04-19,4163.72
2012-04-20,4181.37
2012-04-23,4155.49
2012-04-24,4170.35
2012-04-25,4163.64
2012-04-26,4180.31
2012-04-27,4163.98
2012-04-30,4180.73
2012-05-01,4195.98
2012-05-02,4219.29
2012-05-03,4224.00
2012-05-04,4216.68
2012-05-07,4158.86
2012-05-08,4181.07
2012-05-09,4129.06
2012-05-10,4133.63
2012-05-11,4114.14
2012-05-14,4053.07
2012-05-15,4045.64
2012-05-16,3980.50
2012-05-21,3940.11
2012-05-22,4021.10
2012-05-23,3981.58
2012-05-24,3984.87
2012-05-25,3902.51
2012-05-28,3918.69
2012-05-29,3919.06
2012-05-30,3917.92
2012-05-31,3832.82
2012-06-01,3799.77
2012-06-04,3654.58
2012-06-05,3717.88
2012-06-06,3841.33
2012-06-07,3840.60
2012-06-08,3825.33
2012-06-11,3866.21
2012-06-12,3852.58
2012-06-13,3860.46
2012-06-14,3791.62
2012-06-15,3818.11
2012-06-18,3860.16
2012-06-19,3880.82
2012-06-20,3943.90
2012-06-21,3901.79
2012-06-22,3889.52
2012-06-25,3857.59
2012-06-26,3881.40
2012-06-27,3934.87
2012-06-28,3887.57
2012-06-29,3955.58
2012-07-02,3991.54
2012-07-03,4049.89
2012-07-04,4075.92
2012-07-05,4069.84
2012-07-06,4055.20
2012-07-09,3985.04
2012-07-10,4009.68
2012-07-11,4019.13
2012-07-12,3984.12
2012-07-13,4019.67
2012-07-16,4047.47
2012-07-17,4080.67
2012-07-18,4081.64
2012-07-19,4096.20
2012-07-20,4081.20
2012-07-23,4009.79
2012-07-24,3992.11
2012-07-25,4000.84
2012-07-26,4004.78
2012-07-27,4084.21
2012-07-30,4099.12
2012-07-31,4142.34
2012-08-01,4130.46
2012-08-02,4093.11
2012-08-03,4099.81
2012-08-06,4105.50
2012-08-07,4085.58
2012-08-08,4090.71
2012-08-09,4131.17
2012-08-10,4141.56
2012-08-13,4102.53
2012-08-14,4121.56
2012-08-15,4141.99
2012-08-16,4160.51
2012-08-23,4162.66
2012-08-24,4145.40
2012-08-27,4145.88
2012-08-28,4142.85
2012-08-29,4093.17
2012-08-30,4025.58
2012-08-31,4060.33
2012-09-03,4117.95
2012-09-04,4105.25
2012-09-05,4075.35
2012-09-06,4102.86
2012-09-07,4143.68
2012-09-10,4160.66
2012-09-11,4155.36
2012-09-12,4174.10
2012-09-13,4170.64
2012-09-14,4257.00
2012-09-17,4255.28
2012-09-18,4223.89
2012-09-19,4244.71
2012-09-20,4217.52
2012-09-21,4244.62
2012-09-24,4200.91
2012-09-25,4226.89
2012-09-26,4180.16
2012-09-27,4225.02
2012-09-28,4262.56
2012-10-01,4236.29
2012-10-02,4256.84
2012-10-03,4251.51
2012-10-04,4271.46
2012-10-05,4311.31
2012-10-08,4268.23
2012-10-09,4280.25
2012-10-10,4280.01
2012-10-11,4284.97
2012-10-12,4311.39
2012-10-15,4313.52
2012-10-16,4329.08
2012-10-17,4337.53
2012-10-18,4356.97
2012-10-19,4331.25
2012-10-22,4341.38
2012-10-23,4330.15
2012-10-24,4335.38
2012-10-25,4339.15
2012-10-29,4331.37
2012-10-30,4364.60
2012-10-31,4350.29
2012-11-01,4335.36
2012-11-02,4338.89
2012-11-05,4302.94
2012-11-06,4314.27
2012-11-07,4350.42
2012-11-08,4327.87
2012-11-09,4333.64
2012-11-12,4318.59
2012-11-13,4332.08
2012-11-14,4351.28
2012-11-19,4313.44
2012-11-20,4312.37
2012-11-21,4317.28
2012-11-22,4335.93
2012-11-23,4348.81
2012-11-26,4375.17
2012-11-27,4337.51
2012-11-28,4304.82
2012-11-29,4319.09
2012-11-30,4276.14
2012-12-03,4302.44
2012-12-04,4269.65
2012-12-05,4286.84
2012-12-06,4292.60
2012-12-07,4290.80
2012-12-10,4302.61
2012-12-11,4317.92
2012-12-12,4337.53
2012-12-13,4320.19
2012-12-14,4308.86
2012-12-17,4315.86
2012-12-18,4301.44
2012-12-19,4275.86
2012-12-20,4254.82
2012-12-21,4250.21
2012-12-26,4275.09
2012-12-27,4281.86
2012-12-28,4316.69
2013-01-02,4346.48
2013-01-03,4399.26
2013-01-04,4410.02
2013-01-07,4392.38
2013-01-08,4397.54
2013-01-09,4362.93
2013-01-10,4317.37
2013-01-11,4305.91
2013-01-14,4382.50
2013-01-15,4400.82
2013-01-16,4410.96
2013-01-17,4398.38
2013-01-18,4465.48
2013-01-21,4439.97
2013-01-22,4416.55
2013-01-23,4418.73
2013-01-25,4437.60
2013-01-28,4416.94
2013-01-29,4439.03
2013-01-30,4452.98
2013-01-31,4453.70
2013-02-01,4481.63
2013-02-04,4490.56
2013-02-05,4479.44
2013-02-06,4498.98
2013-02-07,4503.15
2013-02-08,4491.27
2013-02-11,4503.25
2013-02-12,4548.24
2013-02-13,4571.57
2013-02-14,4588.67
2013-02-15,4609.79
2013-02-18,4612.05
2013-02-19,4602.06
2013-02-20,4634.45
2013-02-21,4632.40
2013-02-22,4651.12
2013-02-25,4696.11
2013-02-26,4663.03
2013-02-27,4716.42
2013-02-28,4795.79
2013-03-01,4811.61
2013-03-04,4761.46
2013-03-05,4751.70
2013-03-06,4824.68
2013-03-07,4848.30
2013-03-08,4874.50
2013-03-11,4854.31
2013-03-13,4835.44
2013-03-14,4786.37
2013-03-15,4819.32
2013-03-18,4802.83
2013-03-19,4822.63
2013-03-20,4831.50
2013-03-21,4802.67
2013-03-22,4723.16
2013-03-25,4799.66
2013-03-26,4842.52
2013-03-27,4928.10
2013-03-28,4940.99
2013-04-01,4937.58
2013-04-02,4957.25
2013-04-03,4981.47
2013-04-04,4922.61
2013-04-05,4926.07
2013-04-08,4897.52
2013-04-09,4899.59
2013-04-10,4877.48
2013-04-11,4924.26
2013-04-12,4937.21
2013-04-15,4894.59
2013-04-16,4945.25
2013-04-17,4998.65
2013-04-18,5012.64
2013-04-19,4998.46
2013-04-22,4996.92
2013-04-23,4975.33
2013-04-24,5011.61
2013-04-25,4994.52
2013-04-26,4978.51
2013-04-29,4999.75
2013-04-30,5034.07
2013-05-01,5060.92
2013-05-02,4994.05
2013-05-03,4925.48
2013-05-06,4991.87
2013-05-07,5042.79
2013-05-08,5089.33
2013-05-10,5105.94
2013-05-13,5054.63
2013-05-14,5081.94
2013-05-15,5089.88
2013-05-16,5078.68
2013-05-17,5145.68
2013-05-20,5214.98
2013-05-21,5188.76
2013-05-22,5208.00
2013-05-23,5121.40
2013-05-24,5155.09
2013-05-27,5085.14
2013-05-28,5176.23
2013-05-29,5200.69
2013-05-30,5129.65
2013-05-31,5068.63
2013-06-03,4971.35
2013-06-04,5021.61
2013-06-05,5001.22
2013-06-07,4865.32
2013-06-10,4777.37
2013-06-11,4609.95
2013-06-12,4697.88
2013-06-13,4607.66
2013-06-14,4760.74
2013-06-17,4774.50
2013-06-18,4840.45
2013-06-19,4806.66
2013-06-20,4629.99
2013-06-21,4515.37
2013-06-24,4429.46
2013-06-25,4418.87
2013-06-26,4587.73
2013-06-27,4675.75
2013-06-28,4818.90
2013-07-01,4777.45
2013-07-02,4728.70
2013-07-03,4577.15
2013-07-04,4581.93
2013-07-05,4602.81
2013-07-08,4433.62
2013-07-09,4403.80
2013-07-10,4478.64
2013-07-11,4604.22
2013-07-12,4633.11
2013-07-15,4635.73
2013-07-16,4644.04
2013-07-17,4679.00
2013-07-18,4720.44
2013-07-19,4724.41
2013-07-22,4678.98
2013-07-23,4767.16
2013-07-24,4718.10
2013-07-25,4674.12
2013-07-26,4658.87
2013-07-29,4580.47
2013-07-30,4608.49
2013-07-31,4610.38
2013-08-01,4624.34
2013-08-02,4640.78
2013-08-12,4597.78
2013-08-13,4652.40
2013-08-14,4699.73
2013-08-15,4685.13
2013-08-16,4568.65
2013-08-19,4313.52
2013-08-20,4174.98
2013-08-21,4218.45
2013-08-22,4171.41
2013-08-23,4169.83
2013-08-26,4120.67
2013-08-27,3967.84
2013-08-28,4026.48
2013-08-29,4103.59
2013-08-30,4195.09
2013-09-02,4101.23
2013-09-03,4164.01
2013-09-04,4073.46
2013-09-05,4050.86
2013-09-06,4072.35
2013-09-09,4191.26
2013-09-10,4358.14
2013-09-11,4349.42
2013-09-12,4356.60
2013-09-13,4375.54
2013-09-16,4522.24
2013-09-17,4517.62
2013-09-18,4463.25
2013-09-19,4670.73
2013-09-20,4583.83
2013-09-23,4562.86
2013-09-24,4460.41
2013-09-25,4406.77
2013-09-26,4405.89
2013-09-27,4423.72
2013-09-30,4316.18
2013-10-01,4345.90
2013-10-02,4387.60
2013-10-03,4418.64
2013-10-04,4389.35
2013-10-07,4374.96
2013-10-08,4432.51
2013-10-09,4457.44
2013-10-10,4486.68
2013-10-11,4519.91
2013-10-16,4492.26
2013-10-17,4518.93
2013-10-18,4546.57
2013-10-21,4578.18
2013-10-22,4512.74
2013-10-23,4546.50
2013-10-24,4594.85
2013-10-25,4580.85
2013-10-28,4590.54
2013-10-29,4562.77
2013-10-30,4574.88
2013-10-31,4510.63
2013-11-01,4432.59
2013-11-04,4423.29
2013-11-06,4449.76
2013-11-07,4486.11
2013-11-08,4476.72
2013-11-11,4441.72
2013-11-12,4380.64
2013-11-13,4301.89
2013-11-14,4367.37
2013-11-15,4335.45
2013-11-18,4393.59
2013-11-19,4398.34
2013-11-20,4350.79
2013-11-21,4326.21
2013-11-22,4317.96
2013-11-25,4334.80
2013-11-26,4235.26
2013-11-27,4251.49
2013-11-28,4233.92
2013-11-29,4256.44
2013-12-02,4321.98
2013-12-03,4288.76
2013-12-04,4241.30
2013-12-05,4216.89
2013-12-06,4180.79
2013-12-09,4214.34
2013-12-10,4275.68
2013-12-11,4271.74
2013-12-12,4212.22
2013-12-13,4174.83
2013-12-16,4125.96
2013-12-17,4182.35
2013-12-18,4196.28
2013-12-19,4231.98
2013-12-20,4195.56
2013-12-23,4189.61
2013-12-24,4202.83
2013-12-27,4212.98
2013-12-30,4274.18
2014-01-02,4327.27
2014-01-03,4257.66
2014-01-06,4202.81
2014-01-07,4175.81
2014-01-08,4200.59
2014-01-09,4201.22
2014-01-10,4254.97
2014-01-13,4390.77
2014-01-15,4441.59
2014-01-16,4412.49
2014-01-17,4412.23
2014-01-20,4431.57
2014-01-21,4452.50
2014-01-22,4477.49
2014-01-23,4496.04
2014-01-24,4437.34
2014-01-27,4322.78
2014-01-28,4341.65
2014-01-29,4417.35
2014-01-30,4418.76
2014-02-03,4386.26
2014-02-04,4352.26
2014-02-05,4384.31
2014-02-06,4424.71
2014-02-07,4466.67
2014-02-10,4450.75
2014-02-11,4470.19
2014-02-12,4496.29
2014-02-13,4491.66
2014-02-14,4508.04
2014-02-17,4555.37
2014-02-18,4556.19
2014-02-19,4592.65
2014-02-20,4598.22
2014-02-21,4646.15
2014-02-24,4623.57
2014-02-25,4577.29
2014-02-26,4532.72
2014-02-27,4568.94
2014-02-28,4620.22
2014-03-03,4584.21
2014-03-04,4601.28
2014-03-05,4659.17
2014-03-06,4687.86
2014-03-07,4685.89
2014-03-10,4677.25
2014-03-11,4704.21
2014-03-12,4684.38
2014-03-13,4726.17
2014-03-14,4878.64
2014-03-17,4876.19
2014-03-18,4805.61
2014-03-19,4821.46
2014-03-20,4698.97
2014-03-21,4700.21
2014-03-24,4720.42
2014-03-25,4703.09
2014-03-26,4728.24
2014-03-27,4723.06
2014-03-28,4768.28
2014-04-01,4873.93
2014-04-02,4870.21
2014-04-03,4891.32
2014-04-04,4857.94
2014-04-07,4921.04
2014-04-08,4921.40
2014-04-10,4765.73
2014-04-11,4816.58
2014-04-14,4864.88
2014-04-15,4870.21
2014-04-16,4873.01
2014-04-17,4897.05
2014-04-21,4892.29
2014-04-22,4898.21
2014-04-23,4893.15
2014-04-24,4891.08
2014-04-25,4897.64
2014-04-28,4818.76
2014-04-29,4819.68
2014-04-30,4840.15
2014-05-02,4838.76
2014-05-05,4842.50
2014-05-06,4834.47
2014-05-07,4862.07
2014-05-08,4860.89
2014-05-09,4898.14
2014-05-12,4913.00
2014-05-13,4921.39
2014-05-14,4991.64
2014-05-16,5031.57
2014-05-19,5015.00
2014-05-20,4895.96
2014-05-21,4910.29
2014-05-22,4969.88
2014-05-23,4973.06
2014-05-26,4963.92
2014-05-28,4985.58
2014-05-30,4893.91
2014-06-02,4912.09
2014-06-03,4942.16
2014-06-04,4932.56
2014-06-05,4935.56
2014-06-06,4937.18
2014-06-09,4885.08
2014-06-10,4946.09
2014-06-11,4971.95
2014-06-12,4934.41
2014-06-13,4926.66
2014-06-16,4885.46
2014-06-17,4909.52
2014-06-18,4887.86
